Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764117558,100,,Aggregated,48.400000,3.200000,1200,1500,1600,1700,2100,2700,3400,4000,6100,7700,7700,6166,353,1200.0,1293.3161084668875,2.311333082616329,7689.328874927014,692.5188128446318
1764117559,100,,Aggregated,48.400000,3.200000,1200,1500,1600,1700,2100,2700,3400,3900,6100,7700,7700,6227,356,1200.0,1291.95697241361,2.311333082616329,7689.328874927014,690.7724425887266
1764117560,100,,Aggregated,47.000000,3.000000,1200,1500,1600,1700,2100,2700,3400,3900,6100,7700,7700,6270,358,1200.0,1291.3862143154702,2.311333082616329,7689.328874927014,687.5818181818182
1764117561,100,,Aggregated,48.300000,2.900000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6303,359,1200.0,1291.996139729529,2.311333082616329,7689.328874927014,689.3926701570681
1764117562,100,,Aggregated,48.000000,3.100000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6348,360,1200.0,1293.273868397721,2.311333082616329,7689.328874927014,688.8531821045999
1764117563,100,,Aggregated,48.000000,3.200000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6373,360,1200.0,1293.9737628281612,2.311333082616329,7689.328874927014,691.154244468853
1764117564,100,,Aggregated,50.200000,3.200000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6431,364,1200.0,1296.7277108997016,2.311333082616329,7689.328874927014,691.0988959726326
1764117565,100,,Aggregated,45.500000,2.800000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6481,369,1200.0,1296.447241701215,2.311333082616329,7689.328874927014,693.0527696343157
1764117566,100,,Aggregated,47.800000,2.300000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6518,371,1200.0,1296.7216007794366,2.311333082616329,7689.328874927014,694.4984657870513
1764117567,100,,Aggregated,45.500000,2.400000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6570,377,1200.0,1296.6280544147276,2.311333082616329,7689.328874927014,692.0208523592086
1764117568,100,,Aggregated,44.100000,2.500000,1200,1500,1600,1700,2100,2600,3300,3900,6100,7700,7700,6613,382,1200.0,1297.3897826954537,2.311333082616329,7689.328874927014,691.7356721608952
1764117569,100,,Aggregated,45.100000,2.400000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6638,384,1200.0,1298.3069430690718,2.311333082616329,7689.328874927014,692.7095510695992
1764117570,100,,Aggregated,42.600000,2.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6698,388,1200.0,1298.9369054029369,2.311333082616329,7689.328874927014,692.4101224246043
1764117571,100,,Aggregated,40.900000,2.900000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6776,395,1200.0,1297.4132011165048,2.311333082616329,7689.328874927014,692.3584710743802
1764117572,100,,Aggregated,40.600000,2.800000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6800,396,1200.0,1296.3359871103671,2.311333082616329,7689.328874927014,692.0495588235294
1764117573,100,,Aggregated,41.800000,3.000000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6844,397,1200.0,1293.8137371756911,2.311333082616329,7689.328874927014,692.8370835768557
1764117574,100,,Aggregated,44.500000,3.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6896,400,1200.0,1295.424410621388,2.311333082616329,7689.328874927014,693.179234338747
1764117575,100,,Aggregated,46.500000,3.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6932,404,1200.0,1293.8548728997089,2.311333082616329,7689.328874927014,697.2600980957876
1764117576,100,,Aggregated,46.500000,3.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,6974,407,1200.0,1292.298800153933,2.311333082616329,7689.328874927014,695.6653283624893
1764117577,100,,Aggregated,46.900000,3.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,7022,409,1200.0,1293.1452185067446,2.311333082616329,7689.328874927014,696.2691540871547
1764117578,100,,Aggregated,46.900000,3.600000,1200,1500,1600,1700,2100,2700,3300,3900,6100,7700,7700,7094,415,1200.0,1290.1661600259663,2.311333082616329,7689.328874927014,694.0524386805752
1764117579,100,,Aggregated,45.500000,3.500000,1200,1400,1600,1700,2100,2700,3300,3900,6100,7700,7700,7151,420,1200.0,1287.6659729258797,2.311333082616329,7689.328874927014,691.5719479793036
1764117580,100,,Aggregated,50.000000,3.700000,1200,1400,1600,1700,2100,2600,3300,3900,6100,7700,7700,7195,423,1200.0,1287.0938175031329,2.311333082616329,7689.328874927014,688.7770674079221
1764117581,100,,Aggregated,49.900000,3.500000,1200,1400,1600,1700,2100,2600,3300,3900,6100,7700,7700,7227,424,1200.0,1287.1420885597706,2.311333082616329,7689.328874927014,689.2324616023246
1764117582,100,,Aggregated,51.900000,3.700000,1200,1400,1600,1700,2100,2600,3300,3900,6100,7700,7700,7267,425,1200.0,1288.8528653929588,2.311333082616329,7689.328874927014,692.8907389569285
1764117583,100,,Aggregated,50.200000,3.600000,1200,1500,1600,1700,2100,2600,3300,3900,6100,7700,7700,7314,429,1200.0,1290.5365084909454,2.311333082616329,7689.328874927014,692.2295597484276
1764117584,100,,Aggregated,45.500000,2.800000,1200,1400,1600,1700,2100,2700,3300,3900,6100,7700,7700,7357,432,1200.0,1290.903878564987,2.311333082616329,7689.328874927014,691.9646595079516
1764117585,100,,Aggregated,45.900000,3.100000,1200,1400,1600,1700,2100,2700,3300,3900,6100,7700,7700,7403,434,1200.0,1291.1590340712942,2.311333082616329,7689.328874927014,691.3694448196677
1764117586,100,,Aggregated,49.000000,3.300000,1200,1400,1600,1700,2100,2700,3300,4000,6100,7700,7700,7438,435,1200.0,1290.1581917996377,2.311333082616329,7689.328874927014,691.5381823070718
1764117587,100,,Aggregated,45.800000,3.000000,1200,1400,1600,1700,2100,2700,3300,4000,6100,7700,7700,7473,436,1200.0,1290.4540120464176,2.311333082616329,7689.328874927014,692.8968285828985
1764117588,100,,Aggregated,46.100000,2.700000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7525,439,1200.0,1294.2817551411028,2.311333082616329,7689.328874927014,690.8289700996678
1764117589,100,,Aggregated,46.100000,2.800000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7557,439,1200.0,1293.947030873873,2.311333082616329,7689.328874927014,694.6574037316395
1764117590,100,,Aggregated,41.800000,2.300000,1200,1500,1600,1700,2100,2700,3400,4000,6100,7700,7700,7617,441,1200.0,1295.4770452091327,2.311333082616329,7689.328874927014,699.2680845477222
1764117591,100,,Aggregated,41.800000,2.100000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7671,444,1200.0,1292.8622486507597,2.311333082616329,7689.328874927014,701.8328770694825
1764117592,100,,Aggregated,39.700000,1.700000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7710,447,1200.0,1291.7842668375895,2.311333082616329,7689.328874927014,699.3590142671854
1764117593,100,,Aggregated,43.800000,2.000000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7739,448,1200.0,1291.509907366587,2.311333082616329,7689.328874927014,699.8331825817289
1764117594,100,,Aggregated,46.100000,2.300000,1200,1400,1600,1700,2100,2700,3400,4000,6100,7700,7700,7773,449,1200.0,1292.603097514314,2.311333082616329,7689.328874927014,704.6251125691496
1764117595,100,,Aggregated,44.400000,2.000000,1200,1500,1600,1700,2100,2700,3400,4000,6100,8000,8000,7828,453,1200.0,1296.3277445733213,2.311333082616329,8024.562916951254,705.8226877874297
1764117596,100,,Aggregated,42.800000,1.800000,1200,1500,1600,1700,2100,2700,3400,4000,6100,8000,8000,7874,458,1200.0,1295.5471095564546,2.311333082616329,8024.562916951254,702.9400558801118
1764117597,100,,Aggregated,40.700000,1.700000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,7921,460,1200.0,1295.4713660132545,2.311333082616329,8024.562916951254,706.9043050119934
1764117598,100,,Aggregated,43.100000,2.400000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,7985,465,1200.0,1293.968951020872,2.311333082616329,8024.562916951254,704.1623043206012
1764117599,100,,Aggregated,43.900000,2.400000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8039,466,1200.0,1291.5815508232688,2.311333082616329,8024.562916951254,703.0570966538127
1764117600,100,,Aggregated,46.000000,2.600000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8091,470,1200.0,1290.4663517111435,2.311333082616329,8024.562916951254,702.2038066988011
1764117601,100,,Aggregated,47.000000,2.700000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8124,471,1200.0,1289.3996600690054,2.311333082616329,8024.562916951254,703.5217872968981
1764117602,100,,Aggregated,48.300000,2.800000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8184,472,1200.0,1290.3042085294235,2.311333082616329,8024.562916951254,700.0432551319648
1764117603,100,,Aggregated,46.000000,2.600000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8220,473,1200.0,1289.5224491206911,2.311333082616329,8024.562916951254,699.0919708029197
1764117604,100,,Aggregated,45.400000,2.500000,1200,1400,1600,1700,2100,2700,3400,4000,6100,8000,8000,8265,473,1200.0,1289.3650482278388,2.311333082616329,8024.562916951254,700.8360556563823
1764117605,100,,Aggregated,46.900000,2.600000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8323,477,1200.0,1289.9589113726256,2.311333082616329,8024.562916951254,699.5728703592455
1764117606,100,,Aggregated,47.900000,2.500000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8369,478,1200.0,1288.5165950748692,2.311333082616329,8024.562916951254,700.2251165013741
1764117607,100,,Aggregated,49.700000,2.600000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8407,479,1200.0,1287.832935630957,2.311333082616329,8024.562916951254,701.2232663256809
1764117608,100,,Aggregated,48.200000,1.900000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8437,480,1200.0,1287.489957500681,2.311333082616329,8024.562916951254,702.6219035202087
1764117609,100,,Aggregated,48.400000,2.000000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8530,489,1200.0,1285.4397780010383,2.311333082616329,8024.562916951254,701.6169988276671
1764117610,100,,Aggregated,46.100000,1.600000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8581,492,1200.0,1282.4385183707823,2.311333082616329,8024.562916951254,699.831022025405
1764117611,100,,Aggregated,50.100000,2.200000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8607,492,1200.0,1282.2453694540084,2.311333082616329,8024.562916951254,702.5367723945626
1764117612,100,,Aggregated,49.400000,2.400000,1200,1400,1600,1700,2100,2700,3300,4000,6100,8000,8000,8694,500,1200.0,1280.605305974375,2.311333082616329,8024.562916951254,704.9852772026685
1764117613,100,,Aggregated,48.000000,2.200000,1200,1400,1600,1700,2100,2700,3300,3900,6100,8000,8000,8715,502,1200.0,1280.3864509293237,2.311333082616329,8024.562916951254,705.9144004589788
1764117614,100,,Aggregated,47.000000,2.000000,1200,1400,1600,1700,2100,2700,3300,3900,6100,8000,8000,8768,505,1200.0,1279.7010230546614,2.311333082616329,8024.562916951254,703.9972627737226
1764117615,100,,Aggregated,49.700000,2.800000,1200,1400,1600,1700,2100,2700,3300,3900,6100,8000,8000,8804,506,1200.0,1279.5863439369311,2.311333082616329,8024.562916951254,703.0736029077692
1764117616,100,,Aggregated,49.200000,3.000000,1200,1400,1600,1700,2100,2600,3300,3900,6100,8000,8000,8843,506,1200.0,1280.651702191465,2.311333082616329,8024.562916951254,701.9392740020355
1764117617,100,,Aggregated,48.700000,2.900000,1200,1400,1600,1700,2100,2600,3300,3900,6100,8000,8000,8887,509,1200.0,1281.5132914673377,2.311333082616329,8024.562916951254,700.5753347586362
1764117618,100,,Aggregated,47.700000,2.900000,1200,1400,1600,1700,2100,2600,3300,3900,6100,8000,8000,8934,511,1200.0,1282.7737575063124,2.311333082616329,8024.562916951254,700.1383478844863
1764117619,100,,Aggregated,47.800000,2.900000,1200,1400,1600,1700,2100,2600,3300,3900,6100,8000,8000,8956,511,1200.0,1283.0132898728623,2.311333082616329,8024.562916951254,701.9908441268424
1764117620,100,,Aggregated,48.100000,3.000000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9052,523,1200.0,1283.147379687901,2.311333082616329,8024.562916951254,704.7897702165268
1764117621,100,,Aggregated,42.700000,2.300000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9074,524,1200.0,1281.3426521307676,2.311333082616329,8024.562916951254,703.6869076482257
1764117622,100,,Aggregated,41.900000,2.000000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9108,524,1200.0,1280.9077625414538,2.311333082616329,8024.562916951254,705.8255379885815
1764117623,100,,Aggregated,47.100000,3.100000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9173,526,1200.0,1279.870167563796,2.311333082616329,8024.562916951254,708.2579308841164
1764117624,100,,Aggregated,46.400000,3.200000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9220,531,1200.0,1278.8206847091874,2.311333082616329,8024.562916951254,706.7996746203904
1764117625,100,,Aggregated,44.000000,2.300000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9261,533,1200.0,1278.183458600676,2.311333082616329,8024.562916951254,707.610625202462
1764117626,100,,Aggregated,46.400000,2.500000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9333,540,1200.0,1278.486751372093,2.311333082616329,8024.562916951254,705.7742419372121
1764117627,100,,Aggregated,46.800000,2.800000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9362,542,1200.0,1276.9522170895054,2.311333082616329,8024.562916951254,707.1013672292245
1764117628,100,,Aggregated,46.700000,3.000000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9414,544,1200.0,1276.5751529655704,2.311333082616329,8024.562916951254,707.3955810495007
1764117629,100,,Aggregated,49.000000,3.400000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9459,546,1200.0,1275.5635495978238,2.311333082616329,8024.562916951254,707.0173379849879
1764117630,100,,Aggregated,48.400000,3.200000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9537,553,1200.0,1274.840555810371,2.311333082616329,8024.562916951254,707.7744573765335
1764117631,100,,Aggregated,49.800000,3.500000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9576,557,1200.0,1273.7634917516891,2.311333082616329,8024.562916951254,706.7746449456976
1764117632,100,,Aggregated,50.700000,3.600000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9636,559,1200.0,1271.8872106528947,2.311333082616329,8024.562916951254,709.3110211706102
1764117633,100,,Aggregated,48.900000,3.200000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9689,564,1200.0,1270.1134625067361,2.311333082616329,8024.562916951254,707.5513468882237
1764117634,100,,Aggregated,49.000000,3.400000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9737,565,1200.0,1268.0801531727152,2.311333082616329,8024.562916951254,707.8495429803841
1764117635,100,,Aggregated,53.700000,3.900000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9800,575,1200.0,1265.4356962361708,2.311333082616329,8024.562916951254,709.2411224489796
1764117636,100,,Aggregated,50.500000,3.600000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9857,582,1200.0,1264.7723437183681,2.311333082616329,8024.562916951254,708.2433803388454
1764117637,100,,Aggregated,52.000000,3.700000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9888,584,1200.0,1263.9007642295317,2.311333082616329,8024.562916951254,708.5350930420713
1764117638,100,,Aggregated,52.500000,4.200000,1200,1400,1600,1700,2100,2600,3300,3900,6000,8000,8000,9952,585,1200.0,1263.7644294356703,2.311333082616329,8024.562916951254,710.7626607717042
1764117639,100,,Aggregated,51.900000,4.100000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10014,594,1200.0,1261.68976841129,2.311333082616329,8024.562916951254,707.7198921509886
1764117640,100,,Aggregated,50.900000,4.200000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10057,596,1200.0,1260.0928256142877,2.311333082616329,8024.562916951254,707.4486427364025
1764117641,100,,Aggregated,53.500000,3.900000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10098,597,1200.0,1259.643333154904,2.311333082616329,8024.562916951254,708.1648841354723
1764117642,100,,Aggregated,55.700000,4.700000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10149,601,1200.0,1259.979409526108,2.311333082616329,8024.562916951254,709.2810129076756
1764117643,100,,Aggregated,51.600000,4.100000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10188,606,1200.0,1259.6402375294117,2.311333082616329,8024.562916951254,708.3031016882607
1764117644,100,,Aggregated,53.500000,4.000000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10243,614,1200.0,1259.9780388547676,2.311333082616329,8024.562916951254,706.5323635653617
1764117645,100,,Aggregated,49.500000,4.000000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10298,618,1200.0,1260.0520097742778,2.311333082616329,8024.562916951254,709.2040201980967
1764117646,100,,Aggregated,51.300000,4.800000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10351,623,1200.0,1259.3937456958706,2.311333082616329,8024.562916951254,708.4284610182591
1764117647,100,,Aggregated,49.300000,4.600000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10400,625,1200.0,1258.372089426229,2.311333082616329,8024.562916951254,706.1288461538461
1764117648,100,,Aggregated,50.400000,4.300000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10428,625,1200.0,1258.2727415164127,2.311333082616329,8024.562916951254,707.4382431914078
1764117649,100,,Aggregated,49.300000,4.000000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10452,628,1200.0,1259.1053544966967,2.311333082616329,8024.562916951254,706.2728664370455
1764117650,100,,Aggregated,51.600000,4.100000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10489,630,1200.0,1261.7591966057705,2.311333082616329,8024.562916951254,707.9835065306512
1764117651,100,,Aggregated,46.700000,4.100000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10580,641,1200.0,1261.9831645195416,2.311333082616329,8024.562916951254,706.4444234404536
1764117652,100,,Aggregated,42.500000,3.400000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10623,645,1200.0,1260.2059719430777,2.311333082616329,8024.562916951254,704.5053186482162
1764117653,100,,Aggregated,48.600000,4.200000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10650,645,1200.0,1260.1354245532557,2.311333082616329,8024.562916951254,704.9757746478873
1764117654,100,,Aggregated,47.800000,4.500000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10668,645,1200.0,1261.2764196969094,2.311333082616329,8024.562916951254,704.1460442444694
1764117655,100,,Aggregated,46.300000,4.200000,1200,1400,1600,1700,2100,2600,3300,3900,5900,7700,8000,10690,646,1200.0,1264.4598004361756,2.311333082616329,8024.562916951254,703.9456501403181
1764117656,100,,Aggregated,43.700000,3.300000,1200,1400,1600,1700,2100,2700,3300,3900,5900,7700,8000,10712,646,1200.0,1268.646588203105,2.311333082616329,8024.562916951254,705.4261575802838
1764117657,100,,Aggregated,41.200000,2.900000,1200,1400,1600,1700,2100,2700,3300,3900,5900,7700,8000,10718,646,1200.0,1269.618838888485,2.311333082616329,8024.562916951254,707.6734465385333
1764117658,100,,Aggregated,36.900000,2.500000,1200,1400,1600,1700,2100,2700,3400,4000,6000,7700,8000,10749,646,1200.0,1276.0568711426338,2.311333082616329,8024.562916951254,708.7590473532422
1764117659,100,,Aggregated,34.600000,2.300000,1200,1400,1600,1700,2100,2700,3400,4100,6000,7700,8000,10785,648,1200.0,1282.9428912762044,2.311333082616329,8024.562916951254,707.981548446917
1764117660,100,,Aggregated,30.600000,2.100000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,10864,658,1200.0,1287.9830343139538,2.311333082616329,8024.562916951254,706.1930228276877
1764117661,100,,Aggregated,32.000000,2.100000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,10904,660,1200.0,1286.166767481977,2.311333082616329,8024.562916951254,705.289618488628
1764117662,100,,Aggregated,33.500000,2.200000,1200,1400,1600,1700,2100,2800,3500,4200,6400,7700,8000,10946,661,1200.0,1285.9467077661025,2.311333082616329,8024.562916951254,705.0902612826603
1764117663,100,,Aggregated,32.400000,2.000000,1200,1400,1600,1700,2100,2800,3500,4200,6400,7700,8000,10968,663,1200.0,1286.9425727644843,2.311333082616329,8024.562916951254,705.7705142231947
1764117664,100,,Aggregated,31.200000,1.700000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,10978,663,1200.0,1287.9038404535002,2.311333082616329,8024.562916951254,707.804244853343
1764117665,100,,Aggregated,32.000000,1.600000,1200,1400,1600,1700,2200,2800,3500,4200,6300,7700,8000,11037,664,1200.0,1294.6739567854868,2.311333082616329,8024.562916951254,710.0644196792607
1764117666,100,,Aggregated,31.400000,1.800000,1200,1400,1600,1700,2200,2800,3500,4200,6300,7700,8000,11052,664,1200.0,1294.9424803993475,2.311333082616329,8024.562916951254,712.6279406442272
1764117667,100,,Aggregated,31.300000,1.800000,1200,1400,1600,1700,2200,2800,3500,4200,6300,7700,8000,11102,668,1200.0,1296.7173595297575,2.311333082616329,8024.562916951254,713.6745631417763
1764117668,100,,Aggregated,34.800000,1.800000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11159,671,1200.0,1296.48526059335,2.311333082616329,8024.562916951254,714.3718971233982
1764117669,100,,Aggregated,34.900000,1.800000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11222,674,1200.0,1296.6995968260442,2.311333082616329,8024.562916951254,713.3230261985386
1764117670,100,,Aggregated,39.100000,2.200000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11281,677,1200.0,1294.3282723605207,2.311333082616329,8024.562916951254,712.2908430103714
1764117671,100,,Aggregated,39.900000,2.400000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11331,683,1200.0,1292.807041971829,2.311333082616329,8024.562916951254,714.0901067866914
1764117672,100,,Aggregated,43.500000,2.500000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11380,689,1200.0,1291.6899901545778,2.311333082616329,8024.562916951254,713.4578207381371
1764117673,100,,Aggregated,41.600000,2.100000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11424,690,1200.0,1290.7593911427336,2.311333082616329,8024.562916951254,713.9763655462185
1764117674,100,,Aggregated,43.000000,2.300000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11456,690,1200.0,1290.8410155119009,2.311333082616329,8024.562916951254,713.3509951117319
1764117675,100,,Aggregated,43.100000,2.800000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11517,693,1200.0,1291.1817265631357,2.311333082616329,8024.562916951254,712.2776764782495
1764117676,100,,Aggregated,45.900000,2.700000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11553,695,1200.0,1290.8533903924829,2.311333082616329,8024.562916951254,712.2856400934822
1764117677,100,,Aggregated,47.700000,2.700000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11598,697,1200.0,1290.8423756602274,2.311333082616329,8024.562916951254,711.9112778065183
1764117678,100,,Aggregated,48.200000,3.000000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11644,702,1200.0,1291.2983934995493,2.311333082616329,8024.562916951254,713.1242700103057
1764117679,100,,Aggregated,49.300000,3.100000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11675,704,1200.0,1291.2662167157403,2.311333082616329,8024.562916951254,714.1064668094218
1764117680,100,,Aggregated,48.800000,2.900000,1200,1400,1600,1700,2200,2800,3500,4200,6400,7700,8000,11739,707,1200.0,1291.5332739828607,2.311333082616329,8024.562916951254,712.1978021978022
1764117681,100,,Aggregated,48.800000,3.200000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,11807,719,1200.0,1290.7045224334372,2.311333082616329,8024.562916951254,710.9247056830694
1764117682,100,,Aggregated,44.900000,2.900000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,11868,721,1200.0,1288.127493950185,2.311333082616329,8024.562916951254,712.1746713852376
1764117683,100,,Aggregated,45.300000,3.000000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,11926,722,1200.0,1285.6667455444938,2.311333082616329,8024.562916951254,712.0733691095087
1764117684,100,,Aggregated,47.000000,3.600000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,11983,725,1200.0,1284.2917263127833,2.311333082616329,8024.562916951254,710.5374280230326
1764117685,100,,Aggregated,48.800000,3.200000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12033,727,1200.0,1282.9560864248037,2.311333082616329,8024.562916951254,709.2228870605834
1764117686,100,,Aggregated,50.300000,3.200000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12078,730,1200.0,1282.4218337086268,2.311333082616329,8024.562916951254,708.1829773141249
1764117687,100,,Aggregated,52.300000,3.500000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12135,735,1200.0,1282.26229510282,2.311333082616329,8024.562916951254,706.6363411619283
1764117688,100,,Aggregated,51.400000,3.300000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12178,735,1200.0,1281.8049647747723,2.311333082616329,8024.562916951254,707.196912465101
1764117689,100,,Aggregated,52.600000,3.500000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12228,736,1200.0,1281.6528105260252,2.311333082616329,8024.562916951254,706.6525188092902
1764117690,100,,Aggregated,53.800000,3.800000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12235,736,1200.0,1281.4943414135098,2.311333082616329,8024.562916951254,708.5789946873723
1764117691,100,,Aggregated,53.200000,3.200000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12329,746,1200.0,1283.0497255275889,2.311333082616329,8024.562916951254,709.2285667937383
1764117692,100,,Aggregated,54.900000,3.200000,1200,1400,1600,1700,2200,2800,3500,4200,6600,7700,8000,12355,746,1200.0,1281.4458054317818,2.311333082616329,8024.562916951254,709.7199514366653
1764117693,100,,Aggregated,49.500000,2.700000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12405,749,1200.0,1280.8393874064934,2.311333082616329,8024.562916951254,709.915517936316
1764117694,100,,Aggregated,52.500000,2.700000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12465,754,1200.0,1280.1393757576734,2.311333082616329,8024.562916951254,710.4419574809466
1764117695,100,,Aggregated,48.500000,2.500000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12527,756,1200.0,1278.6410588683436,2.311333082616329,8024.562916951254,708.739203320827
1764117696,100,,Aggregated,47.400000,2.700000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12574,763,1200.0,1277.1231679448294,2.311333082616329,8024.562916951254,706.9277079688245
